-4095	C0000729	methadone	abdominal cramps
-4095	C0013146	methadone	abuse
-4095	C0016382	methadone	flushing
-4095	C0036974	methadone	shock
-4095	C0018681	methadone	headache
-4091	C0037195	metformin	sinus headache
-4091	C0009782	metformin	connective tissue disorders
-4091	C0015230	metformin	rash
-4091	C0021400	metformin	Influenza
-4091	C0013456	metformin	ear pain
-4091	C0042109	metformin	urticaria
-4091	C0035455	metformin	rhinitis
-4091	C0030554	metformin	paresthesia
-4091	C0001122	metformin	acidosis
-4091	C0041834	metformin	erythema
-4091	C0027424	metformin	nasal congestion
-4091	C0344232	metformin	blurred vision
-4091	C0085593	metformin	chills
-4091	C0039070	metformin	syncope
-4091	C0518988	metformin	dental abscess
-4091	C0016204	metformin	flatulence
-4091	C0242528	metformin	azotemia
-4091	C0040460	metformin	Toothache
-4091	C0040034	metformin	thrombocytopenia
-4091	C0019158	metformin	hepatitis
-4091	C0011603	metformin	dermatitis
-4091	C0040425	metformin	tonsillitis
-4091	C0033774	metformin	pruritus
-4091	C0027947	metformin	neutropenia
-4091	C0220870	metformin	lightheadedness
-4091	C0042373	metformin	Vascular Disorders
-4091	C0318712	metformin	gastroenteritis viral
-4091	C0011175	metformin	dehydration
-4091	C0020615	metformin	hypoglycemia
-4091	C0012833	metformin	dizziness
-4091	C0009806	metformin	constipation
-4091	C0000731	metformin	abdominal distention
-4091	C0003123	metformin	anorexia
-4091	C0000737	metformin	abdominal pain
-4091	C0008031	metformin	chest pain
-4091	C0442874	metformin	neuropathy
-4091	C0013404	metformin	dyspnea
-4091	C0015672	metformin	fatigue
-4091	C0232492	metformin	abdominal pain upper
-4091	C1260880	metformin	rhinorrhea
-4091	C0750426	metformin	white blood cell count increased
-4091	C0700590	metformin	increased sweating
-4091	C1291077	metformin	bloating
-4091	C0151766	metformin	liver function tests abnormal
-4091	C0013395	metformin	Dyspepsia
-4091	C0004093	metformin	asthenia
-4091	C0025061	metformin	Mediastinal Disorders
-4091	C0011991	metformin	diarrhea
-4091	C0042963	metformin	vomiting
-4091	C0085649	metformin	peripheral edema
-4091	C0006145	metformin	breast disorders
-4091	C0002888	metformin	megaloblastic anemia
-4091	C0030252	metformin	palpitations
-4091	C0018834	metformin	heartburn
-4091	C0030196	metformin	Pain in limb
-4091	C0018621	metformin	seasonal allergic rhinitis
-4091	C0016382	metformin	flushing
-4091	C0027497	metformin	nausea
-4091	C0231528	metformin	myalgia
-4091	C0149931	metformin	migraine
-4091	C0040822	metformin	tremor
-4091	C0026821	metformin	muscle cramps
-4091	C0013604	metformin	edema
-4091	C0041912	metformin	upper respiratory tract infection
-4091	C0026946	metformin	fungal infection
-4091	C0027339	metformin	nail disorder
-4091	C0021311	metformin	infection
-4091	C0152029	metformin	sinus congestion
-4091	C0020538	metformin	hypertension
-4091	C0018681	metformin	headache
-38904	C0038454	carboplatin	cerebrovascular accident
-38904	C0041834	carboplatin	erythema
-38904	C0015230	carboplatin	rash
-38904	C0009806	carboplatin	constipation
-38904	C0442874	carboplatin	neuropathy
-38904	C0030554	carboplatin	paresthesia
-38904	C0006266	carboplatin	bronchospasm
-38904	C0015967	carboplatin	fever
-38904	C0085593	carboplatin	chills
-38904	C0018801	carboplatin	heart failure
-38904	C0038362	carboplatin	stomatitis
-38904	C0020517	carboplatin	hypersensitivity
-38904	C0040034	carboplatin	thrombocytopenia
-38904	C0019080	carboplatin	hemorrhage
-38904	C0151849	carboplatin	alkaline phosphatase increased
-38904	C0022660	carboplatin	acute renal failure
-38904	C0027947	carboplatin	neutropenia
-38904	C0039231	carboplatin	tachycardia
-38904	C0020538	carboplatin	hypertension
-38904	C0043144	carboplatin	wheezing
-38904	C0011175	carboplatin	dehydration
-38904	C0033774	carboplatin	pruritus
-38904	C0000737	carboplatin	abdominal pain
-38904	C0042109	carboplatin	urticaria
-38904	C0020598	carboplatin	hypocalcemia
-38904	C0002871	carboplatin	anemia
-38904	C0151723	carboplatin	hypomagnesemia
-38904	C0038999	carboplatin	swelling
-38904	C0009812	carboplatin	constitutional symptoms
-38904	C0151766	carboplatin	liver function tests abnormal
-38904	C0004093	carboplatin	asthenia
-38904	C0011991	carboplatin	diarrhea
-38904	C0040264	carboplatin	tinnitus
-38904	C0042963	carboplatin	vomiting
-38904	C0020649	carboplatin	hypotension
-38904	C0013404	carboplatin	dyspnea
-38904	C0030193	carboplatin	pain
-38904	C0002792	carboplatin	anaphylaxis
-38904	C0027497	carboplatin	nausea
-38904	C0003123	carboplatin	anorexia
-38904	C0002170	carboplatin	alopecia
-38904	C0013922	carboplatin	embolism
-38904	C0020625	carboplatin	hyponatremia
-38904	C0231218	carboplatin	malaise
-38904	C0020621	carboplatin	hypokalemia
-38904	C0031117	carboplatin	peripheral neuropathy
-38904	C0021311	carboplatin	infection
-38904	C0023530	carboplatin	leukopenia
-38904	C1527304	carboplatin	allergic reaction
-4086	C0013604	metaproterenol	edema
-4086	C0030552	metaproterenol	weakness
-4086	C0344232	metaproterenol	blurred vision
-4086	C0085593	metaproterenol	chills
-4086	C0010200	metaproterenol	cough
-4086	C0027769	metaproterenol	nervousness
-4086	C0020538	metaproterenol	hypertension
-4086	C0012833	metaproterenol	dizziness
-4086	C0033774	metaproterenol	pruritus
-4086	C0021400	metaproterenol	Influenza
-4086	C0042109	metaproterenol	urticaria
-4086	C0043352	metaproterenol	dry mouth
-4086	C0015672	metaproterenol	fatigue
-4086	C0039231	metaproterenol	tachycardia
-4086	C0917801	metaproterenol	insomnia
-4086	C0008031	metaproterenol	chest pain
-4086	C0011991	metaproterenol	diarrhea
-4086	C0042963	metaproterenol	vomiting
-4086	C0037763	metaproterenol	spasm
-4086	C0030193	metaproterenol	pain
-4086	C0027497	metaproterenol	nausea
-4086	C0039070	metaproterenol	syncope
-4086	C0040822	metaproterenol	tremor
-4086	C0700590	metaproterenol	increased sweating
-4086	C0013144	metaproterenol	somnolence
-4086	C0018681	metaproterenol	headache
-4086	C0030252	metaproterenol	palpitations
-4078	C0041834	mesoridazine	erythema
-4078	C0015230	mesoridazine	rash
-4078	C0009806	mesoridazine	constipation
-4078	C0002994	mesoridazine	angioedema
-4078	C0030552	mesoridazine	weakness
-4078	C0085636	mesoridazine	photophobia
-4078	C0085631	mesoridazine	agitation
-4078	C0242422	mesoridazine	Parkinson
-4078	C0015967	mesoridazine	fever
-4078	C0344232	mesoridazine	blurred vision
-4078	C0011616	mesoridazine	contact dermatitis
-4078	C0024141	mesoridazine	lupus
-4078	C0040034	mesoridazine	thrombocytopenia
-4078	C0012833	mesoridazine	dizziness
-4078	C0009676	mesoridazine	confusion
-4078	C0004134	mesoridazine	ataxia
-4078	C0042024	mesoridazine	urinary incontinence
-4078	C0013604	mesoridazine	edema
-4078	C0021116	mesoridazine	impotence
-4078	C0033774	mesoridazine	pruritus
-4078	C0001824	mesoridazine	agranulocytosis
-4078	C0043094	mesoridazine	weight gain
-4078	C0042514	mesoridazine	ventricular tachycardia
-4078	C0043352	mesoridazine	dry mouth
-4078	C0002871	mesoridazine	anemia
-4078	C0030446	mesoridazine	paralytic ileus
-4078	C0002874	mesoridazine	aplastic anemia
-4078	C0018418	mesoridazine	gynecomastia
-4078	C0014394	mesoridazine	enuresis
-4078	C0022346	mesoridazine	jaundice
-4078	C0003811	mesoridazine	arrhythmia
-4078	C0011606	mesoridazine	exfoliative dermatitis
-4078	C0004096	mesoridazine	asthma
-4078	C0042963	mesoridazine	vomiting
-4078	C0013144	mesoridazine	somnolence
-4078	C0033975	mesoridazine	psychosis
-4078	C0030312	mesoridazine	pancytopenia
-4078	C0040485	mesoridazine	torticollis
-4078	C0027497	mesoridazine	nausea
-4078	C0039070	mesoridazine	syncope
-4078	C0686347	mesoridazine	tardive dyskinesia
-4078	C0040822	mesoridazine	tremor
-4078	C0033117	mesoridazine	priapism
-4078	C0003123	mesoridazine	anorexia
-4078	C0014457	mesoridazine	eosinophilia
-4078	C0018790	mesoridazine	cardiac arrest
-4078	C0020649	mesoridazine	hypotension
-4078	C0023530	mesoridazine	leukopenia
-4078	C1527304	mesoridazine	allergic reaction
-4075	C0017152	5-aminosalicylic acid	gastritis
-4075	C0041834	5-aminosalicylic acid	erythema
-4075	C0004604	5-aminosalicylic acid	back pain
-4075	C0034886	5-aminosalicylic acid	Rectal Pain
-4075	C0034887	5-aminosalicylic acid	rectal polyp
-4075	C0267596	5-aminosalicylic acid	rectal hemorrhage
-4075	C0027059	5-aminosalicylic acid	myocarditis
-4075	C0033860	5-aminosalicylic acid	psoriasis
-4075	C0015967	5-aminosalicylic acid	fever
-4075	C0014534	5-aminosalicylic acid	epididymitis
-4075	C0702166	5-aminosalicylic acid	acne
-4075	C0235896	5-aminosalicylic acid	pulmonary infiltration
-4075	C0027726	5-aminosalicylic acid	nephrotic syndrome
-4075	C0009676	5-aminosalicylic acid	confusion
-4075	C0042029	5-aminosalicylic acid	urinary tract infection
-4075	C0027721	5-aminosalicylic acid	idiopathic nephrotic syndrome
-4075	C0020538	5-aminosalicylic acid	hypertension
-4075	C0026976	5-aminosalicylic acid	transverse myelitis
-4075	C0033774	5-aminosalicylic acid	pruritus
-4075	C0085786	5-aminosalicylic acid	fibrosing alveolitis
-4075	C0023518	5-aminosalicylic acid	leukocytosis
-4075	C0042109	5-aminosalicylic acid	urticaria
-4075	C0035078	5-aminosalicylic acid	renal failure
-4075	C0043352	5-aminosalicylic acid	dry mouth
-4075	C0002871	5-aminosalicylic acid	anemia
-4075	C0002874	5-aminosalicylic acid	aplastic anemia
-4075	C0021390	5-aminosalicylic acid	inflammatory bowel disease
-4075	C0017160	5-aminosalicylic acid	gastroenteritis
-4075	C0008031	5-aminosalicylic acid	chest pain
-4075	C0426636	5-aminosalicylic acid	Defecation Urgency
-4075	C0085605	5-aminosalicylic acid	hepatic failure
-4075	C0085606	5-aminosalicylic acid	urinary urgency
-4075	C0009319	5-aminosalicylic acid	colitis
-4075	C0085077	5-aminosalicylic acid	acute febrile neutrophilic dermatosis
-4075	C0036454	5-aminosalicylic acid	visual field defect
-4075	C0030193	5-aminosalicylic acid	pain
-4075	C0011124	5-aminosalicylic acid	decreased libido
-4075	C0497156	5-aminosalicylic acid	lymphadenopathy
-4075	C0025874	5-aminosalicylic acid	metrorrhagia
-4075	C0013595	5-aminosalicylic acid	eczema
-4075	C0002170	5-aminosalicylic acid	alopecia
-4075	C0009763	5-aminosalicylic acid	conjunctivitis
-4075	C0025323	5-aminosalicylic acid	menorrhagia
-4075	C0022658	5-aminosalicylic acid	nephropathy
-4075	C0206061	5-aminosalicylic acid	interstitial pneumonitis
-4075	C0020624	5-aminosalicylic acid	hypomenorrhea
-4075	C0013295	5-aminosalicylic acid	duodenal ulcer
-4075	C0013456	5-aminosalicylic acid	ear pain
-4075	C0032227	5-aminosalicylic acid	pleural effusion
-4075	C0151723	5-aminosalicylic acid	hypomagnesemia
-4075	C0877359	5-aminosalicylic acid	elevated liver function tests
-4075	C0021359	5-aminosalicylic acid	infertility
-4075	C0023530	5-aminosalicylic acid	leukopenia
-4075	C0038238	5-aminosalicylic acid	steatorrhea
-4075	C0008350	5-aminosalicylic acid	cholelithiasis
-4075	C0349506	5-aminosalicylic acid	photosensitivity
-4075	C0032285	5-aminosalicylic acid	pneumonia
-4075	C0344232	5-aminosalicylic acid	blurred vision
-4075	C0085593	5-aminosalicylic acid	chills
-4075	C0027707	5-aminosalicylic acid	interstitial nephritis
-4075	C0016204	5-aminosalicylic acid	flatulence
-4075	C0020517	5-aminosalicylic acid	hypersensitivity
-4075	C0020453	5-aminosalicylic acid	hyperesthesia
-4075	C0151849	5-aminosalicylic acid	alkaline phosphatase increased
-4075	C0019112	5-aminosalicylic acid	hemorrhoids
-4075	C0020458	5-aminosalicylic acid	hyperhidrosis
-4075	C0027339	5-aminosalicylic acid	nail disorder
-4075	C0013604	5-aminosalicylic acid	edema
-4075	C0004238	5-aminosalicylic acid	atrial fibrillation
-4075	C0012833	5-aminosalicylic acid	dizziness
-4075	C0032231	5-aminosalicylic acid	pleurisy
-4075	C1527407	5-aminosalicylic acid	eosinophilic pneumonia
-4075	C0006271	5-aminosalicylic acid	bronchiolitis
-4075	C0020598	5-aminosalicylic acid	hypocalcemia
-4075	C0031048	5-aminosalicylic acid	constrictive pericarditis
-4075	C0031350	5-aminosalicylic acid	Pharyngitis
-4075	C0015672	5-aminosalicylic acid	fatigue
-4075	C1260880	5-aminosalicylic acid	rhinorrhea
-4075	C0022346	5-aminosalicylic acid	jaundice
-4075	C0008325	5-aminosalicylic acid	cholecystitis
-4075	C1291077	5-aminosalicylic acid	bloating
-4075	C0004093	5-aminosalicylic acid	asthenia
-4075	C0042571	5-aminosalicylic acid	vertigo
-4075	C0040264	5-aminosalicylic acid	tinnitus
-4075	C0085624	5-aminosalicylic acid	burning sensation
-4075	C0006277	5-aminosalicylic acid	bronchitis
-4075	C0006849	5-aminosalicylic acid	oral moniliasis
-4075	C0002390	5-aminosalicylic acid	allergic alveolitis
-4075	C0017181	5-aminosalicylic acid	gastrointestinal hemorrhage
-4075	C0000729	5-aminosalicylic acid	abdominal cramps
-4075	C0016059	5-aminosalicylic acid	fibrosis
-4075	C0149745	5-aminosalicylic acid	mouth ulceration
-4075	C0034069	5-aminosalicylic acid	pulmonary fibrosis
-4075	C0003467	5-aminosalicylic acid	anxiety
-4075	C0023646	5-aminosalicylic acid	lichen planus
-4075	C0040822	5-aminosalicylic acid	tremor
-4075	C0017672	5-aminosalicylic acid	Glossodynia
-4075	C0009421	5-aminosalicylic acid	coma
-4075	C0030925	5-aminosalicylic acid	perforated peptic ulcer
-4075	C0232726	5-aminosalicylic acid	tenesmus
-4075	C0007859	5-aminosalicylic acid	neck pain
-4075	C0031117	5-aminosalicylic acid	peripheral neuropathy
-4075	C0010692	5-aminosalicylic acid	cystitis
-4075	C0231218	5-aminosalicylic acid	malaise
-4075	C1527304	5-aminosalicylic acid	allergic reaction
-4075	C0043096	5-aminosalicylic acid	weight loss
-4075	C0018099	5-aminosalicylic acid	gout
-4075	C0015230	5-aminosalicylic acid	rash
-4075	C0014724	5-aminosalicylic acid	eructation
-4075	C0009806	5-aminosalicylic acid	constipation
-4075	C0030554	5-aminosalicylic acid	paresthesia
-4075	C0006266	5-aminosalicylic acid	bronchospasm
-4075	C0011053	5-aminosalicylic acid	deafness
-4075	C0018965	5-aminosalicylic acid	hematuria
-4075	C0037763	5-aminosalicylic acid	spasm
-4075	C0221780	5-aminosalicylic acid	rectal discharge
-4075	C0026858	5-aminosalicylic acid	musculoskeletal pain
-4075	C0038362	5-aminosalicylic acid	stomatitis
-4075	C0151908	5-aminosalicylic acid	dry skin
-4075	C0027769	5-aminosalicylic acid	nervousness
-4075	C0022904	5-aminosalicylic acid	lacrimation disorder
-4075	C0022104	5-aminosalicylic acid	irritable bowel syndrome
-4075	C0151827	5-aminosalicylic acid	eye pain
-4075	C0023890	5-aminosalicylic acid	cirrhosis
-4075	C0042373	5-aminosalicylic acid	Vascular Disorders
-4075	C0019572	5-aminosalicylic acid	hirsutism
-4075	C0022661	5-aminosalicylic acid	chronic renal failure
-4075	C0022660	5-aminosalicylic acid	acute renal failure
-4075	C0001824	5-aminosalicylic acid	agranulocytosis
-4075	C0025061	5-aminosalicylic acid	Mediastinal Disorders
-4075	C0677481	5-aminosalicylic acid	urinary frequency
-4075	C0024115	5-aminosalicylic acid	lung disorder
-4075	C0018799	5-aminosalicylic acid	heart disease
-4075	C0031046	5-aminosalicylic acid	pericarditis
-4075	C0039231	5-aminosalicylic acid	tachycardia
-4075	C0003873	5-aminosalicylic acid	rheumatoid arthritis
-4075	C0013395	5-aminosalicylic acid	Dyspepsia
-4075	C0039239	5-aminosalicylic acid	sinus tachycardia
-4075	C0013390	5-aminosalicylic acid	dysmenorrhea
-4075	C0085649	5-aminosalicylic acid	peripheral edema
-4075	C0004096	5-aminosalicylic acid	asthma
-4075	C0030252	5-aminosalicylic acid	palpitations
-4075	C0032290	5-aminosalicylic acid	aspiration pneumonia
-4075	C0006852	5-aminosalicylic acid	vaginal moniliasis
-4075	C0030312	5-aminosalicylic acid	pancytopenia
-4075	C0011168	5-aminosalicylic acid	dysphagia
-4075	C0013491	5-aminosalicylic acid	ecchymosis
-4075	C0010200	5-aminosalicylic acid	cough
-4075	C0011206	5-aminosalicylic acid	delirium
-4075	C0003123	5-aminosalicylic acid	anorexia
-4075	C0151970	5-aminosalicylic acid	esophageal ulcer
-4075	C0026821	5-aminosalicylic acid	muscle cramps
-4075	C0836924	5-aminosalicylic acid	thrombocythemia
-4075	C0262465	5-aminosalicylic acid	elevated liver enzymes
-4075	C0042267	5-aminosalicylic acid	vaginitis
-4075	C0031039	5-aminosalicylic acid	pericardial effusion
-4075	C0013144	5-aminosalicylic acid	somnolence
-4075	C0021311	5-aminosalicylic acid	infection
-4075	C0009782	5-aminosalicylic acid	connective tissue disorders
-4075	C0014743	5-aminosalicylic acid	erythema nodosum
-4075	C0001339	5-aminosalicylic acid	acute pancreatitis
-4075	C0024523	5-aminosalicylic acid	malabsorption
-4075	C0002994	5-aminosalicylic acid	angioedema
-4075	C0035455	5-aminosalicylic acid	rhinitis
-4075	C0022408	5-aminosalicylic acid	arthrosis
-4075	C0030305	5-aminosalicylic acid	pancreatitis
-4075	C0033687	5-aminosalicylic acid	proteinuria
-4075	C0085652	5-aminosalicylic acid	pyoderma gangrenosum
-4075	C0002453	5-aminosalicylic acid	amenorrhea
-4075	C0242429	5-aminosalicylic acid	sore throat
-4075	C0014591	5-aminosalicylic acid	epistaxis
-4075	C0001925	5-aminosalicylic acid	albuminuria
-4075	C0019158	5-aminosalicylic acid	hepatitis
-4075	C0027947	5-aminosalicylic acid	neutropenia
-4075	C0002418	5-aminosalicylic acid	amblyopia
-4075	C0024141	5-aminosalicylic acid	lupus
-4075	C0013473	5-aminosalicylic acid	eating disorder
-4075	C0038990	5-aminosalicylic acid	sweating
-4075	C0000731	5-aminosalicylic acid	abdominal distention
-4075	C0000737	5-aminosalicylic acid	abdominal pain
-4075	C0043094	5-aminosalicylic acid	weight gain
-4075	C0013404	5-aminosalicylic acid	dyspnea
-4075	C0015732	5-aminosalicylic acid	fecal incontinence
-4075	C0020651	5-aminosalicylic acid	postural hypotension
-4075	C0040034	5-aminosalicylic acid	thrombocytopenia
-4075	C0002962	5-aminosalicylic acid	angina pectoris
-4075	C0917801	5-aminosalicylic acid	insomnia
-4075	C0042963	5-aminosalicylic acid	vomiting
-4075	C0020649	5-aminosalicylic acid	hypotension
-4075	C0024902	5-aminosalicylic acid	breast pain
-4075	C0149931	5-aminosalicylic acid	migraine
-4075	C0018932	5-aminosalicylic acid	hematochezia
-4075	C0314719	5-aminosalicylic acid	dry eyes
-4075	C0151798	5-aminosalicylic acid	hepatic necrosis
-4075	C0442874	5-aminosalicylic acid	neuropathy
-4075	C0231528	5-aminosalicylic acid	myalgia
-4075	C0003862	5-aminosalicylic acid	arthralgia
-4075	C0041912	5-aminosalicylic acid	upper respiratory tract infection
-4075	C0003864	5-aminosalicylic acid	arthritis
-4075	C0014457	5-aminosalicylic acid	eosinophilia
-4075	C0025222	5-aminosalicylic acid	melena
-4075	C0018681	5-aminosalicylic acid	headache
-4075	C0870082	5-aminosalicylic acid	hyperkeratosis
-4075	C0013428	5-aminosalicylic acid	dysuria
-4075	C0023218	5-aminosalicylic acid	leg cramps
-16362	C0009782	pimozide	connective tissue disorders
-16362	C0015230	pimozide	rash
-16362	C0235660	pimozide	galactorrhea
-16362	C0009806	pimozide	constipation
-16362	C0037036	pimozide	increased salivation
-16362	C0344232	pimozide	blurred vision
-16362	C0034150	pimozide	purpura
-16362	C0002453	pimozide	amenorrhea
-16362	C0020514	pimozide	hyperprolactinemia
-16362	C0020458	pimozide	hyperhidrosis
-16362	C0012833	pimozide	dizziness
-16362	C0033774	pimozide	pruritus
-16362	C0001824	pimozide	agranulocytosis
-16362	C0042109	pimozide	urticaria
-16362	C0042514	pimozide	ventricular tachycardia
-16362	C0020672	pimozide	hypothermia
-16362	C0015732	pimozide	fecal incontinence
-16362	C0014549	pimozide	grand mal
-16362	C0042510	pimozide	ventricular fibrillation
-16362	C0002874	pimozide	aplastic anemia
-16362	C0018418	pimozide	gynecomastia
-16362	C0014130	pimozide	Endocrine Disorders
-16362	C0917801	pimozide	insomnia
-16362	C0014457	pimozide	eosinophilia
-16362	C0080274	pimozide	urinary retention
-16362	C0030312	pimozide	pancytopenia
-16362	C0043352	pimozide	dry mouth
-16362	C0002871	pimozide	anemia
-16362	C0006145	pimozide	breast disorders
-16362	C0686347	pimozide	tardive dyskinesia
-16362	C0040822	pimozide	tremor
-16362	C0018799	pimozide	heart disease
-16362	C0013144	pimozide	somnolence
-16362	C0023530	pimozide	leukopenia
-16362	C0018681	pimozide	headache
-4775	C0017152	CLT	gastritis
-4775	C0043094	CLT	weight gain
-4775	C0015230	CLT	rash
-4775	C0002063	CLT	alkalosis
-4775	C0009806	CLT	constipation
-4775	C0001126	CLT	renal tubular acidosis
-4775	C0267596	CLT	rectal hemorrhage
-4775	C0001122	CLT	acidosis
-4775	C0020433	CLT	bilirubinemia
-4775	C0030305	CLT	pancreatitis
-4775	C0085679	CLT	hyperchloremia
-4775	C0002453	CLT	amenorrhea
-4775	C0220870	CLT	lightheadedness
-4775	C0040034	CLT	thrombocytopenia
-4775	C0013604	CLT	edema
-4775	C0740394	CLT	hyperuricemia
-4775	C0000737	CLT	abdominal pain
-4775	C0002871	CLT	anemia
-4775	C0085681	CLT	hyperphosphatemia
-4775	C0015672	CLT	fatigue
-4775	C0085682	CLT	hypophosphatemia
-4775	C0003811	CLT	arrhythmia
-4775	C1384666	CLT	hearing loss
-4775	C0006826	CLT	cancer
-4775	C0042963	CLT	vomiting
-4775	C0013491	CLT	ecchymosis
-4775	C0442874	CLT	neuropathy
-4775	C0027497	CLT	nausea
-4775	C0039070	CLT	syncope
-4775	C0836924	CLT	thrombocythemia
-4775	C0023518	CLT	leukocytosis
-4775	C0030920	CLT	peptic ulcer
-4775	C0002874	CLT	aplastic anemia
-4775	C0020621	CLT	hypokalemia
-4775	C0013144	CLT	somnolence
-4775	C0020488	CLT	hypernatremia
-4775	C0023530	CLT	leukopenia
-4775	C0018681	CLT	headache
-2022	C0497156	acyclovir	lymphadenopathy
-2022	C0041834	acyclovir	erythema
-2022	C0020433	acyclovir	bilirubinemia
-2022	C0015230	acyclovir	rash
-2022	C0558489	acyclovir	kidney pain
-2022	C0009676	acyclovir	confusion
-2022	C0038325	acyclovir	Stevens - Johnson syndrome
-2022	C0023222	acyclovir	leg pain
-2022	C0020538	acyclovir	hypertension
-2022	C0033774	acyclovir	pruritus
-2022	C0042109	acyclovir	urticaria
-2022	C0000737	acyclovir	abdominal pain
-2022	C0002871	acyclovir	anemia
-2022	C0022346	acyclovir	jaundice
-2022	C0030554	acyclovir	paresthesia
-2022	C0027497	acyclovir	nausea
-2022	C0013595	acyclovir	eczema
-2022	C0002170	acyclovir	alopecia
-2022	C0349506	acyclovir	photosensitivity
-2022	C0020621	acyclovir	hypokalemia
-2022	C0877359	acyclovir	elevated liver function tests
-2022	C0023530	acyclovir	leukopenia
-2022	C0007177	acyclovir	cardiac tamponade
-2022	C0034150	acyclovir	purpura
-2022	C0242429	acyclovir	sore throat
-2022	C0016204	acyclovir	flatulence
-2022	C0020517	acyclovir	hypersensitivity
-2022	C0151849	acyclovir	alkaline phosphatase increased
-2022	C0013604	acyclovir	edema
-2022	C0012833	acyclovir	dizziness
-2022	C0004134	acyclovir	ataxia
-2022	C0151436	acyclovir	leukocytoclastic vasculitis
-2022	C0015672	acyclovir	fatigue
-2022	C0004093	acyclovir	asthenia
-2022	C0011991	acyclovir	diarrhea
-2022	C0036572	acyclovir	seizures
-2022	C0085584	acyclovir	encephalopathy
-2022	C0023518	acyclovir	leukocytosis
-2022	C0022116	acyclovir	ischemia
-2022	C0034063	acyclovir	pulmonary edema
-2022	C0002792	acyclovir	anaphylaxis
-2022	C0040822	acyclovir	tremor
-2022	C0231218	acyclovir	malaise
-2022	C0042384	acyclovir	vasculitis
-2022	C0027441	acyclovir	Nasopharyngitis
-2022	C0011616	acyclovir	contact dermatitis
-2022	C0009806	acyclovir	constipation
-2022	C0085631	acyclovir	agitation
-2022	C0018965	acyclovir	hematuria
-2022	C0022660	acyclovir	acute renal failure
-2022	C0039231	acyclovir	tachycardia
-2022	C0009951	acyclovir	convulsions
-2022	C0013390	acyclovir	dysmenorrhea
-2022	C0085649	acyclovir	peripheral edema
-2022	C0031542	acyclovir	phlebitis
-2022	C0011206	acyclovir	delirium
-2022	C0003123	acyclovir	anorexia
-2022	C0836924	acyclovir	thrombocythemia
-2022	C0002874	acyclovir	aplastic anemia
-2022	C0013144	acyclovir	somnolence
-2022	C0013362	acyclovir	dysarthria
-2022	C0014742	acyclovir	erythema multiforme
-2022	C0002994	acyclovir	angioedema
-2022	C0014518	acyclovir	toxic epidermal necrolysis
-2022	C0009421	acyclovir	coma
-2022	C0220870	acyclovir	lightheadedness
-2022	C0040034	acyclovir	thrombocytopenia
-2022	C0019158	acyclovir	hepatitis
-2022	C0027947	acyclovir	neutropenia
-2022	C0035078	acyclovir	renal failure
-2022	C0008031	acyclovir	chest pain
-2022	C0013404	acyclovir	dyspnea
-2022	C0917801	acyclovir	insomnia
-2022	C0042963	acyclovir	vomiting
-2022	C0033975	acyclovir	psychosis
-2022	C0231528	acyclovir	myalgia
-2022	C0003862	acyclovir	arthralgia
-2022	C0018524	acyclovir	hallucinations
-2022	C0700590	acyclovir	increased sweating
-2022	C0020649	acyclovir	hypotension
-2022	C0018681	acyclovir	headache
-2021	C0002792	spectinomycin	anaphylaxis
-2021	C0027497	spectinomycin	nausea
