018936s086lbl	C0002957	anger
018936s086lbl	C0022107	irritability
018936s086lbl	C0525045	mood disorders
020822s034lbl	C0233477	dysphoric mood
020822s034lbl	C0344315	depressed mood
020822s034lbl	C0085631	psychomotor agitation
21515_wellbutrin_lbl	C0344315	depressed mood
21515_wellbutrin_lbl	C0085631	psychomotor agitation
021444s008s015,020588s024s028s029,020272s036s041lbl	C0564408	manic
021444s008s015,020588s024s028s029,020272s036s041lbl	C0022107	Irritability
021444s008s015,020588s024s028s029,020272s036s041lbl	C0022107	irritability
20936se1-011_paxil_lbl	C0344315	depressed mood
20936se1-011_paxil_lbl	C0085631	psychomotor agitation
20936se1-011_paxil_lbl	C0233481	worry
20936se1-011_paxil_lbl	C0012833	dizzy
20936se1-011_paxil_lbl	C0220870	lightheaded
20936se1-011_paxil_lbl	C0011551	depersonalization
20936se1-011_paxil_lbl	C0003467	anxiety
20936se1-011_paxil_lbl	C0002957	anger
20936se1-011_paxil_lbl	C0022107	irritability
20936se1-011_paxil_lbl	C0525045	mood disorders
020990s011lbl	C0233477	dysphoric mood
020990s011lbl	C0085631	psychomotor agitation
020990s011lbl	C0233481	worry
020990s011lbl	C0012833	dizzy
020990s011lbl	C0220870	lightheaded
020990s011lbl	C0011551	depersonalization
020990s011lbl	C0236720	flashbacks
020990s011lbl	C0022107	irritability
020990s011lbl	C0002957	anger
020990s011lbl	C0344315	depressed mood
020990s011lbl	C0003467	anxiety
020990s011lbl	C0525045	mood disorders
020990s011lbl	C0003467	Anxiety
016792s025lbl	C0086132	symptoms of depression
020358s043lbl	C0344315	depressed mood
020358s043lbl	C0085631	psychomotor agitation
021253s016,021086s016,020592s035lbl	C0564408	manic
021253s016,021086s016,020592s035lbl	C0085631	Agitation
021253s016,021086s016,020592s035lbl	C0085631	agitation
021253s016,021086s016,020592s035lbl	C0085631	Psychomotor agitation
021253s016,021086s016,020592s035lbl	C0085631	agitated
21475_methylin_lbl	C0085633	emotional lability
020151s043,020699s069lbl	C0344315	depressed mood
020151s043,020699s069lbl	C0085631	psychomotor agitation
020151s043,020699s069lbl	C0003467	Anxiety
020151s043,020699s069lbl	C0003467	anxiety
020151s043,020699s069lbl	C0233481	worry
020151s043,020699s069lbl	C0085631	restlessness
020151s043,020699s069lbl	C0022107	irritability
020151s043,020699s069lbl	C0012833	dizzy
020151s043,020699s069lbl	C0220870	lightheaded
020151s043,020699s069lbl	C0011551	depersonalization
21436s002lbl	C0564408	manic
020592s038,021086s020,021253s021lbl	C0564408	manic
020592s038,021086s020,021253s021lbl	C0085631	Agitation
020592s038,021086s020,021253s021lbl	C0085631	agitation
020592s038,021086s020,021253s021lbl	C0085631	Psychomotor agitation
020592s038,021086s020,021253s021lbl	C0085631	agitated
021436s010,021713s006lbl	C0564408	manic
21436s005,008,21713s003lbl	C0564408	manic
021515s010s018lbl	C0344315	depressed mood
021515s010s018lbl	C0085631	psychomotor agitation
021515s010s018lbl	C0085159	Seasonal Affective Disorder
021515s010s018lbl	C0085159	seasonal affective disorder
021515s010s018lbl	C0085159	Seasonal affective disorder
11689s024lbl	C0233485	apprehension
021323s025lbl	C0233477	dysphoric mood
021323s025lbl	C0344315	depressed mood
021323s025lbl	C0085631	psychomotor agitation
021323s025lbl	C0003467	Anxiety
021323s025lbl	C0003467	anxiety
021323s025lbl	C0233481	worry
021323s025lbl	C0085631	restlessness
021323s025lbl	C0022107	irritability
020825s026,020919s016lbl	C0564408	manic
020825s026,020919s016lbl	C0022107	irritable mood
020825s026,020919s016lbl	C0344315	depressed mood
020825s026,020919s016lbl	C0085631	Agitation
020825s026,020919s016lbl	C0085631	agitation
020825s026,020919s016lbl	C0085631	Psychomotor agitation
18731s39s45lbl	C0003467	anxiety
18731s39s45lbl	C0003467	Anxiety
18731s39s45lbl	C0086132	depressive symptoms
18731s39s45lbl	C0022107	irritability
18731s39s45lbl	C0919568	impatience
007409s040,007961s026,008370s031lbl	C0022107	irritable
20031S26lbl	C0233477	dysphoric mood
20031S26lbl	C0085631	psychomotor agitation
20031S26lbl	C0233481	worry
20031S26lbl	C0012833	dizzy
20031S26lbl	C0220870	lightheaded
20031S26lbl	C0011551	depersonalization
20031S26lbl	C0003467	Anxiety
20031S26lbl	C0003467	anxiety
20031S26lbl	C0085631	restlessness
20031S26lbl	C0022107	irritability
21200scp007,scf008_zelnorm_lbl	C0022107	irritable
020592s029_021086s011_021253s006lbl	C0564408	manic
020592s029_021086s011_021253s006lbl	C0085631	Agitation
020592s029_021086s011_021253s006lbl	C0085631	agitation
020592s029_021086s011_021253s006lbl	C0085631	Psychomotor agitation
020592s029_021086s011_021253s006lbl	C0085631	agitated
017794s034s035lbl	C0003467	anxiety
017794s034s035lbl	C0086132	depressive symptoms
017794s034s035lbl	C0003467	Anxiety
20151s17s18lbl	C0344315	depressed mood
20151s17s18lbl	C0085631	psychomotor agitation
20151s17s18lbl	C0003467	Anxiety
20151s17s18lbl	C0003467	anxiety
20151s17s18lbl	C0233481	worry
20151s17s18lbl	C0085631	restlessness
20151s17s18lbl	C0022107	irritability
20717se1-008_provigil_lbl	C0013144	sleepiness
020936s029lbl	C0344315	depressed mood
020936s029lbl	C0085631	psychomotor agitation
020936s029lbl	C0233481	worry
020936s029lbl	C0012833	dizzy
020936s029lbl	C0220870	lightheaded
020936s029lbl	C0011551	depersonalization
020936s029lbl	C0003467	Anxiety
020936s029lbl	C0003467	anxiety
020936s029lbl	C0002957	anger
020936s029lbl	C0022107	irritability
020936s029lbl	C0525045	mood disorders
21107s011lbl	C0022107	irritable
021515s020lbl	C0344315	depressed mood
021515s020lbl	C0085631	psychomotor agitation
021515s020lbl	C0085159	Seasonal Affective Disorder
021515s020lbl	C0085159	seasonal affective disorder
021515s020lbl	C0085159	Seasonal affective disorder
020151s044,020699s071lbl	C0344315	depressed mood
020151s044,020699s071lbl	C0085631	psychomotor agitation
020151s044,020699s071lbl	C0003467	Anxiety
020151s044,020699s071lbl	C0003467	anxiety
020151s044,020699s071lbl	C0233481	worry
020151s044,020699s071lbl	C0085631	restlessness
020151s044,020699s071lbl	C0022107	irritability
020151s044,020699s071lbl	C0012833	dizzy
020151s044,020699s071lbl	C0220870	lightheaded
020151s044,020699s071lbl	C0011551	depersonalization
20829slr026,20830slr029,21409slr007_singulair_lbl	C0012833	Dizziness
011707s031lbl	C0003467	anxiety
21107scf008_lotronex_lbl	C0022107	irritable
020639s023lbl	C0564408	manic
020639s026lbl	C0564408	manic
021046s013lbl	C0233477	dysphoric mood
021046s013lbl	C0344315	depressed mood
021046s013lbl	C0085631	psychomotor agitation
020579s020lbl	C0012833	Dizziness
020579s020lbl	C0220870	lightheadedness
020579s020lbl	C0220870	lightheaded
020579s020lbl	C0012833	dizziness
21200s005lbl	C0022107	irritable
20272s-26,27,20588s-17,18,21444s-2,3_risperdal_lbl	C0564408	manic
020151s033,020699s055lbl	C0344315	depressed mood
020151s033,020699s055lbl	C0085631	psychomotor agitation
020151s033,020699s055lbl	C0003467	Anxiety
020151s033,020699s055lbl	C0003467	anxiety
020151s033,020699s055lbl	C0233481	worry
020151s033,020699s055lbl	C0085631	restlessness
020151s033,020699s055lbl	C0022107	irritability
020151s033,020699s055lbl	C0012833	dizzy
020151s033,020699s055lbl	C0220870	lightheaded
020151s033,020699s055lbl	C0011551	depersonalization
020825s021,020919s012lbl	C0564408	manic
020825s021,020919s012lbl	C0022107	irritable mood
020825s021,020919s012lbl	C0344315	depressed mood
020825s021,020919s012lbl	C0085631	Agitation
020825s021,020919s012lbl	C0085631	agitation
020825s021,020919s012lbl	C0085631	Psychomotor agitation
20785s12s14lbl	C0013144	Drowsiness
20785s12s14lbl	C0013144	somnolence
20785s12s14lbl	C0013144	drowsiness
20785s12s14lbl	C0012833	Dizziness
20785s12s14lbl	C0012833	dizziness
018644s33s34,020358s37s40,021515s14lbl	C0344315	depressed mood
018644s33s34,020358s37s40,021515s14lbl	C0085631	psychomotor agitation
077284lbl	C0344315	depressed mood
077284lbl	C0085631	psychomotor agitation
20151slr028,030,032,20699slr041,048,052_effexor_lbl	C0344315	depressed mood
20151slr028,030,032,20699slr041,048,052_effexor_lbl	C0085631	psychomotor agitation
20151slr028,030,032,20699slr041,048,052_effexor_lbl	C0003467	Anxiety
20151slr028,030,032,20699slr041,048,052_effexor_lbl	C0003467	anxiety
20151slr028,030,032,20699slr041,048,052_effexor_lbl	C0233481	worry
20151slr028,030,032,20699slr041,048,052_effexor_lbl	C0085631	restlessness
20151slr028,030,032,20699slr041,048,052_effexor_lbl	C0022107	irritability
020592s027s032,021086s009s013,021253s004s012lbl	C0564408	manic
020592s027s032,021086s009s013,021253s004s012lbl	C0085631	Agitation
020592s027s032,021086s009s013,021253s004s012lbl	C0085631	agitation
020592s027s032,021086s009s013,021253s004s012lbl	C0085631	Psychomotor agitation
020592s027s032,021086s009s013,021253s004s012lbl	C0085631	agitated
19839s047,050,20990s013,017lbl	C0233477	dysphoric mood
19839s047,050,20990s013,017lbl	C0085631	psychomotor agitation
19839s047,050,20990s013,017lbl	C0233481	worry
19839s047,050,20990s013,017lbl	C0012833	dizzy
19839s047,050,20990s013,017lbl	C0220870	lightheaded
19839s047,050,20990s013,017lbl	C0011551	depersonalization
19839s047,050,20990s013,017lbl	C0236720	flashbacks
19839s047,050,20990s013,017lbl	C0022107	irritability
19839s047,050,20990s013,017lbl	C0002957	anger
19839s047,050,20990s013,017lbl	C0344315	depressed mood
19839s047,050,20990s013,017lbl	C0003467	anxiety
19839s047,050,20990s013,017lbl	C0525045	mood disorders
19839s047,050,20990s013,017lbl	C0003467	Anxiety
020151s045,020699s072lbl	C0344315	depressed mood
020151s045,020699s072lbl	C0085631	psychomotor agitation
020151s045,020699s072lbl	C0003467	Anxiety
020151s045,020699s072lbl	C0003467	anxiety
020151s045,020699s072lbl	C0233481	worry
020151s045,020699s072lbl	C0085631	restlessness
020151s045,020699s072lbl	C0022107	irritability
020151s045,020699s072lbl	C0012833	dizzy
020151s045,020699s072lbl	C0220870	lightheaded
020151s045,020699s072lbl	C0011551	depersonalization
020031s053,020710s017lbl	C0233477	dysphoric mood
020031s053,020710s017lbl	C0085631	psychomotor agitation
020031s053,020710s017lbl	C0233481	worry
020031s053,020710s017lbl	C0012833	dizzy
020031s053,020710s017lbl	C0220870	lightheaded
020031s053,020710s017lbl	C0011551	depersonalization
020031s053,020710s017lbl	C0003467	Anxiety
020031s053,020710s017lbl	C0003467	anxiety
020031s053,020710s017lbl	C0085631	Restlessness
020031s053,020710s017lbl	C0022107	irritability
020031s053,020710s017lbl	C0236720	flashbacks
020031s053,020710s017lbl	C0002957	anger
019839s063s064,020990s027lbl	C0233477	dysphoric mood
019839s063s064,020990s027lbl	C0085631	psychomotor agitation
019839s063s064,020990s027lbl	C0233481	worry
019839s063s064,020990s027lbl	C0012833	dizzy
019839s063s064,020990s027lbl	C0220870	lightheaded
019839s063s064,020990s027lbl	C0011551	depersonalization
019839s063s064,020990s027lbl	C0236720	flashbacks
019839s063s064,020990s027lbl	C0022107	irritability
019839s063s064,020990s027lbl	C0002957	anger
019839s063s064,020990s027lbl	C0344315	depressed mood
019839s063s064,020990s027lbl	C0003467	anxiety
019839s063s064,020990s027lbl	C0525045	mood disorders
019839s063s064,020990s027lbl	C0003467	Anxiety
021299s019lbl	C0233477	dysphoric mood
021299s019lbl	C0085631	psychomotor agitation
021299s019lbl	C0233481	worry
021299s019lbl	C0012833	dizzy
021299s019lbl	C0220870	lightheaded
021299s019lbl	C0011551	depersonalization
021299s019lbl	C0003467	Anxiety
021299s019lbl	C0003467	anxiety
021299s019lbl	C0085631	restlessness
021299s019lbl	C0022107	irritability
021299s020lbl	C0233477	dysphoric mood
021299s020lbl	C0085631	psychomotor agitation
021299s020lbl	C0233481	worry
021299s020lbl	C0012833	dizzy
021299s020lbl	C0220870	lightheaded
021299s020lbl	C0011551	depersonalization
021299s020lbl	C0003467	Anxiety
021299s020lbl	C0003467	anxiety
021299s020lbl	C0085631	restlessness
021299s020lbl	C0022107	irritability
021299s021lbl	C0233477	dysphoric mood
021299s021lbl	C0085631	psychomotor agitation
021299s021lbl	C0233481	worry
021299s021lbl	C0012833	dizzy
021299s021lbl	C0220870	lightheaded
021299s021lbl	C0011551	depersonalization
021299s021lbl	C0003467	Anxiety
021299s021lbl	C0003467	anxiety
021299s021lbl	C0085631	restlessness
021299s021lbl	C0022107	irritability
103234s5122lbl	C0018592	happiness
103234s5122lbl	C0012833	dizziness
103234s5122lbl	C0003467	anxiety
11961lbl	C0003467	anxiety
11961lbl	C0003467	anxious mood
11961lbl	C0233477	dysphoric mood
11961lbl	C0344315	depressed mood
11961lbl	C0085631	psychomotor agitation
020699s054,057lbl	C0344315	depressed mood
020699s054,057lbl	C0085631	psychomotor agitation
020699s054,057lbl	C0003467	Anxiety
020699s054,057lbl	C0003467	anxiety
020699s054,057lbl	C0233481	worry
020699s054,057lbl	C0085631	restlessness
020699s054,057lbl	C0022107	irritability
020699s054,057lbl	C0012833	dizzy
020699s054,057lbl	C0220870	lightheaded
020699s054,057lbl	C0011551	depersonalization
018936s76,20101s35,20974s8,21235s7,21520s12,21427s11lbl	C0233477	dysphoric mood
018936s76,20101s35,20974s8,21235s7,21520s12,21427s11lbl	C0344315	depressed mood
018936s76,20101s35,20974s8,21235s7,21520s12,21427s11lbl	C0085631	psychomotor agitation
017962s063,064lbl	C0018524	hallucinations
017962s063,064lbl	C0009676	confusion
21444s012lbl	C0564408	manic
020822s35,021046s14lbl	C0233477	dysphoric mood
020822s35,021046s14lbl	C0344315	depressed mood
020822s35,021046s14lbl	C0085631	psychomotor agitation
21434_xanax_lbl	C0012833	dizzy
21434_xanax_lbl	C0220870	lightheaded
21434_xanax_lbl	C0011551	depersonalization
021336s002lbl	C0233477	dysphoric mood
021336s002lbl	C0344315	depressed mood
021336s002lbl	C0085631	psychomotor agitation
021708s000_021336s000lbl	C0233477	dysphoric mood
021708s000_021336s000lbl	C0344315	depressed mood
021708s000_021336s000lbl	C0085631	psychomotor agitation
021419s001,021475s004lbl	C0085633	emotional lability
021299s016,s017,s018lbl	C0233477	dysphoric mood
021299s016,s017,s018lbl	C0085631	psychomotor agitation
021299s016,s017,s018lbl	C0233481	worry
021299s016,s017,s018lbl	C0012833	dizzy
021299s016,s017,s018lbl	C0220870	lightheaded
021299s016,s017,s018lbl	C0011551	depersonalization
021299s016,s017,s018lbl	C0003467	Anxiety
021299s016,s017,s018lbl	C0003467	anxiety
021299s016,s017,s018lbl	C0085631	Restlessness
021299s016,s017,s018lbl	C0022107	irritability
020592s042s043,021086s022s023,021253s026lbl	C0564408	manic
020592s042s043,021086s022s023,021253s026lbl	C0085631	Agitation
020592s042s043,021086s022s023,021253s026lbl	C0085631	agitation
020592s042s043,021086s022s023,021253s026lbl	C0085631	Psychomotor agitation
020592s042s043,021086s022s023,021253s026lbl	C0085631	agitated
017078s040lbl	C0085633	emotional lability
017078s042lbl	C0085633	emotional lability
020151s047s049,020699s077s079lbl	C0344315	depressed mood
020151s047s049,020699s077s079lbl	C0085631	psychomotor agitation
020151s047s049,020699s077s079lbl	C0003467	Anxiety
020151s047s049,020699s077s079lbl	C0003467	anxiety
020151s047s049,020699s077s079lbl	C0233481	worry
020151s047s049,020699s077s079lbl	C0085631	restlessness
020151s047s049,020699s077s079lbl	C0022107	irritability
020151s047s049,020699s077s079lbl	C0012833	dizzy
020151s047s049,020699s077s079lbl	C0220870	lightheaded
020151s047s049,020699s077s079lbl	C0011551	depersonalization
020031s060,020936s037,020710s024lbl	C0344315	depressed mood
020031s060,020936s037,020710s024lbl	C0344315	Depressed mood
020031s060,020936s037,020710s024lbl	C0085631	psychomotor agitation
020031s060,020936s037,020710s024lbl	C0233481	worry
020031s060,020936s037,020710s024lbl	C0012833	dizzy
020031s060,020936s037,020710s024lbl	C0220870	lightheaded
020031s060,020936s037,020710s024lbl	C0011551	depersonalization
020031s060,020936s037,020710s024lbl	C0003467	Anxiety
020031s060,020936s037,020710s024lbl	C0003467	anxiety
020031s060,020936s037,020710s024lbl	C0002957	anger
020031s060,020936s037,020710s024lbl	C0022107	irritability
020031s060,020936s037,020710s024lbl	C0525045	mood disorders
021430lbl	C0013144	Drowsiness
021430lbl	C0013144	Somnolence
021430lbl	C0013144	drowsiness
021430lbl	C0013144	somnolence
021430lbl	C0012833	Dizziness
021430lbl	C0012833	dizziness
021434lbl	C0012833	dizzy
021434lbl	C0220870	lightheaded
021434lbl	C0011551	depersonalization
018731s048lbl	C0003467	anxiety
018731s048lbl	C0003467	Anxiety
018731s048lbl	C0086132	depressive symptoms
018731s048lbl	C0012833	dizziness
018731s048lbl	C0220870	lightheadedness
018731s048lbl	C0022107	irritability
018731s048lbl	C0919568	impatience
021710lbl	C0564408	manic
021710lbl	C0022107	irritable mood
021710lbl	C0344315	depressed mood
021713lbl	C0564408	manic
021726lbl	C0003467	Anxiety
021726lbl	C0003467	anxiety
021726lbl	C0233481	worry
021726lbl	C0085631	restlessness
021726lbl	C0012833	dizziness
021726lbl	C0220870	lightheadedness
021726lbl	C0022107	irritability
021726lbl	C0012833	dizzy
021726lbl	C0220870	lightheaded
021726lbl	C0011551	depersonalization
021729lbl	C0564408	manic
021436s013,021713s008,021729s001lbl	C0564408	manic
020151s046,020699s075lbl	C0344315	depressed mood
020151s046,020699s075lbl	C0085631	psychomotor agitation
020151s046,020699s075lbl	C0003467	Anxiety
020151s046,020699s075lbl	C0003467	anxiety
020151s046,020699s075lbl	C0233481	worry
020151s046,020699s075lbl	C0085631	restlessness
020151s046,020699s075lbl	C0022107	irritability
020151s046,020699s075lbl	C0012833	dizzy
020151s046,020699s075lbl	C0220870	lightheaded
020151s046,020699s075lbl	C0011551	depersonalization
21365_Lexapro_lbl	C0233477	dysphoric mood
21365_Lexapro_lbl	C0344315	depressed mood
21365_Lexapro_lbl	C0085631	psychomotor agitation
021475s002,021419s003lbl	C0085633	emotional lability
20990s1lbl	C0233477	dysphoric mood
20990s1lbl	C0085631	psychomotor agitation
20990s1lbl	C0233481	worry
20990s1lbl	C0012833	dizzy
20990s1lbl	C0220870	lightheaded
20990s1lbl	C0011551	depersonalization
20990s1lbl	C0236720	flashbacks
20990s1lbl	C0022107	irritability
20990s1lbl	C0002957	anger
021763lbl	C0233477	dysphoric mood
021763lbl	C0344315	depressed mood
021763lbl	C0085631	psychomotor agitation
011961s039lbl	C0003467	anxiety
011961s039lbl	C0003467	anxious mood
011961s039lbl	C0233477	dysphoric mood
011961s039lbl	C0344315	depressed mood
011961s039lbl	C0085631	psychomotor agitation
21200scm006_zelnorm_lbl	C0022107	irritable
021860lbl	C0344315	depressed mood
021860lbl	C0003467	anxiety
021860lbl	C0002957	anger
021860lbl	C0022107	irritability
021860lbl	C0525045	mood disorders
018012s27lbl	C0086132	symptoms of depression
018012s27lbl	C0011570	depressions
021365s016lbl	C0233477	dysphoric mood
021365s016lbl	C0344315	depressed mood
021365s016lbl	C0085631	psychomotor agitation
021365s016lbl	C0003467	Anxiety
021365s016lbl	C0003467	anxiety
021365s016lbl	C0233481	worry
021365s016lbl	C0085631	restlessness
021365s016lbl	C0022107	irritability
021866lbl	C0564408	manic
021866lbl	C0085631	Agitation
021866lbl	C0085631	agitation
021866lbl	C0085631	Psychomotor agitation
021866lbl	C0085631	agitated
021873lbl	C0344315	depressed mood
021873lbl	C0003467	anxiety
021873lbl	C0002957	anger
021873lbl	C0022107	irritability
021873lbl	C0525045	mood disorders
021875lbl	C0013144	sleepiness
21299_paroxetine_lbl	C0233477	dysphoric mood
21299_paroxetine_lbl	C0085631	psychomotor agitation
21299_paroxetine_lbl	C0233481	worry
21299_paroxetine_lbl	C0012833	dizzy
21299_paroxetine_lbl	C0220870	lightheaded
21299_paroxetine_lbl	C0011551	depersonalization
20031s23lbl	C0233477	dysphoric mood
20031s23lbl	C0085631	psychomotor agitation
20031s23lbl	C0003467	Anxiety
20031s23lbl	C0233481	worry
20031s23lbl	C0012833	dizzy
20031s23lbl	C0220870	lightheaded
20031s23lbl	C0011551	depersonalization
20031s23lbl	C0003467	anxiety
20031s29lbl	C0233477	dysphoric mood
20031s29lbl	C0085631	psychomotor agitation
20031s29lbl	C0233481	worry
20031s29lbl	C0012833	dizzy
20031s29lbl	C0220870	lightheaded
20031s29lbl	C0011551	depersonalization
20031s29lbl	C0003467	Anxiety
20031s29lbl	C0003467	anxiety
20031s29lbl	C0085631	restlessness
20031s29lbl	C0022107	irritability
20031s29lbl	C0236720	flashbacks
20031s29lbl	C0002957	anger
020415s019,021208s010lbl	C0233477	dysphoric mood
020415s019,021208s010lbl	C0344315	depressed mood
020415s019,021208s010lbl	C0085631	psychomotor agitation
022033lbl	C0003467	Anxiety
022033lbl	C0003467	anxiety
018936s084,020101s039,021235s011lbl	C0233477	dysphoric mood
018936s084,020101s039,021235s011lbl	C0344315	depressed mood
018936s084,020101s039,021235s011lbl	C0085631	psychomotor agitation
018936s084,020101s039,021235s011lbl	C0233481	worry
018936s084,020101s039,021235s011lbl	C0012833	dizzy
018936s084,020101s039,021235s011lbl	C0220870	lightheaded
018644s036lbl	C0233477	dysphoric mood
018644s036lbl	C0085631	psychomotor agitation
20785scf020_Thalomid_lbl	C0013144	Drowsiness
20785scf020_Thalomid_lbl	C0013144	Somnolence
20785scf020_Thalomid_lbl	C0013144	somnolence
20785scf020_Thalomid_lbl	C0013144	drowsiness
20785scf020_Thalomid_lbl	C0012833	Dizziness
20785scf020_Thalomid_lbl	C0012833	dizziness
005378s024lbl	C0085633	emotional lability
005378s026lbl	C0085633	emotional lability
20699se1-022_Effexor_lbl	C0344315	depressed mood
20699se1-022_Effexor_lbl	C0085631	psychomotor agitation
20699se1-022_Effexor_lbl	C0003467	Anxiety
20699se1-022_Effexor_lbl	C0003467	anxiety
20699se1-022_Effexor_lbl	C0233481	worry
20699se1-022_Effexor_lbl	C0085631	restlessness
20699se1-022_Effexor_lbl	C0022107	irritability
020699s022lbl	C0344315	depressed mood
020699s022lbl	C0085631	psychomotor agitation
020699s022lbl	C0003467	Anxiety
020699s022lbl	C0003467	anxiety
020699s022lbl	C0233481	worry
020699s022lbl	C0085631	restlessness
020699s022lbl	C0022107	irritability
020699s047lbl	C0344315	depressed mood
020699s047lbl	C0085631	psychomotor agitation
020699s047lbl	C0003467	Anxiety
020699s047lbl	C0003467	anxiety
020699s047lbl	C0233481	worry
020699s047lbl	C0085631	restlessness
020699s047lbl	C0022107	irritability
020699s047lbl	C0012833	dizzy
020699s047lbl	C0220870	lightheaded
020699s047lbl	C0011551	depersonalization
20936se2-013_paxil_lbl	C0344315	depressed mood
20936se2-013_paxil_lbl	C0344315	Depressed mood
20936se2-013_paxil_lbl	C0085631	psychomotor agitation
20936se2-013_paxil_lbl	C0233481	worry
20936se2-013_paxil_lbl	C0012833	dizzy
20936se2-013_paxil_lbl	C0220870	lightheaded
20936se2-013_paxil_lbl	C0011551	depersonalization
20936se2-013_paxil_lbl	C0003467	Anxiety
20936se2-013_paxil_lbl	C0003467	anxiety
20936se2-013_paxil_lbl	C0002957	anger
20936se2-013_paxil_lbl	C0022107	irritability
20936se2-013_paxil_lbl	C0525045	mood disorders
020699s059lbl	C0344315	depressed mood
020699s059lbl	C0085631	psychomotor agitation
020699s059lbl	C0003467	Anxiety
020699s059lbl	C0003467	anxiety
020699s059lbl	C0233481	worry
020699s059lbl	C0085631	restlessness
020699s059lbl	C0022107	irritability
020699s059lbl	C0012833	dizzy
020699s059lbl	C0220870	lightheaded
020699s059lbl	C0011551	depersonalization
020825s015,017,020919s005,006lbl	C0564408	manic
020825s015,017,020919s005,006lbl	C0022107	irritable mood
020825s015,017,020919s005,006lbl	C0344315	depressed mood
020825s015,017,020919s005,006lbl	C0085631	Agitation
020825s015,017,020919s005,006lbl	C0085631	agitation
020825s015,017,020919s005,006lbl	C0085631	Psychomotor agitation
018013s58lbl	C0086132	symptoms of depression
018013s58lbl	C0011570	depressions
021436s014,021713s009lbl	C0564408	manic
19839se1-045_Zoloft_lbl	C0233477	dysphoric mood
19839se1-045_Zoloft_lbl	C0085631	psychomotor agitation
